组合,关联度系数
"['经漏', '头痛']",0.003014205166865014
"['腰膝疼', '霍乱']",0.005469949006193575
"['畏寒', '多尿']",0.0046650526762114786
"['经闭', '涕']",0.0049498742392387884
"['腰背疼痛', '脉弱']",0.014620654349145626
"['经漏', '胁痛']",0.0036408365184352753
"['头痛', '恶疮']",0.0063502926416624805
"['咳嗽', '头面虚肿']",0.011518410589348826
"['心悸', '积滞泄泻']",0.013988778972462479
"['久泄', '梦遗']",0.0028465342066379407
"['中风', '赤白痢']",0.0063502926416624805
"['小便利数', '心痛']",0.0035600615620385856
"['口苦', '偏头痛']",0.006445623786161342
"['劳倦', '带下色青']",0.0037189460253055917
"['小便浊败', '鼻血']",0.0047175739682145945
"['大崩不止', '昏迷']",0.001408062694510659
"['目赤', '阴痒']",0.009214726364298625
"['湿痰', '心痛']",0.00483721885040761
"['惊悸', '昏迷']",0.006171159659096509
"['半身不遂', '脐腹虚鸣']",0.012554758195497867
"['发热', '不寐']",0.007559698040567775
"['腹胀', '咳逆上气']",0.006762855360826575
"['中风', '大小便不通']",0.014620654349145626
"['经闭', '倒产']",0.006762855360826575
"['盗汗', '中风']",0.0019885954816628026
"['咳嗽', '遍身疼痛']",0.011518410589348826
"['呕吐', '口干']",0.005611729414364303
"['盗汗', '赤白痢']",0.003314782474999445
"['胸闷', '质粘稠']",0.01633396255564598
"['小便利数', '霍乱']",0.0027845466079761128
"['面色萎黄', '四肢酸痛']",0.003270807764909067
"['烦闷', '惊悸']",0.0033226274589903126
"['五色带下', '苦渴']",0.01761621943712069
"['哮喘', '口干']",0.0069571322453921
"['肢体浮肿', '大便久滑']",0.019590740734345385
"['湿痰', '霍乱']",0.004001445691109912
"['咳嗽', '脉沉']",0.0008592791183635873
"['面色萎黄', '阴痛']",0.000524014294300712
"['惊悸', '唇口青黑']",0.008290332543797047
"['头晕', '口苦']",0.0002563089799911822
"['湿痰', '脚气']",0.004001445691109912
"['腹胀', '涕']",0.0049498742392387884
"['足膝红肿', '丹毒发']",0.01633396255564598
"['小便如泔', '小便血浊']",0.01761621943712069
"['盗汗', '舌红']",0.0019885954816628026
"['乏力', '肢体浮肿']",0.002796862814062273
"['咳嗽', '痰膈']",0.011518410589348826
"['脐下冷痛', '白带频下']",0.01538048504917161
"['四肢冷', '转筋']",0.0074546005127247295
"['半身不遂', '偏头痛']",0.005611729414364303
"['脉沉', '小腹疼痛']",0.005611729414364303
"['腹痛', '失志']",0.0025488687415475275
"['头旋目眩', '多梦']",0.005265757400890497
"['劳倦', '心气不足']",0.0021540108230925226
"['舌淡', '苔黄']",0.0048969222246523225
"['膈气', '冷淋']",0.019590740734345385
"['带下色红', '噎膈']",0.005696190008969648
"['目赤', '阴肿']",0.011145872591758171
"['面色萎黄', '带下色红']",0.001207488996206818
"['瘦弱', '脏腑积冷']",0.008151542515269894
"['经漏', '遗尿']",0.0017712250369464888
"['身凉', '寒疝']",0.009650999753242906
"['便脓血', '头面虚肿']",0.013447846662905383
"['瘦弱', '梦遗']",8.300855580445354e-05
"['口噤', '苦渴']",0.019590740734345385
"['子宫冷', '腰背疼痛']",0.00075645048902373
"['腰酸', '脉沉']",0.00010789912550857039
"['久泄', '脐下冷痛']",0.004001445691109912
"['咳嗽', '脉弱']",0.011518410589348826
"['不孕', '心气不足']",0.002753133115959927
"['霍乱', '心痛']",0.0070662438980906295
"['胁痛', '柔汗']",0.01538048504917161
"['吐血', '漆中毒']",0.01633396255564598
"['言语艰涩', '痰潮']",0.0248220402102695
"['久泄', '日晡潮热']",0.012974912426921253
"['心烦', '短气']",0.00028368390809108135
"['湿痰', '噎膈']",0.007859956334038881
"['狂言', '带下如倾']",0.012413671258143716
"['惊悸', '涕']",0.008290332543797047
"['头晕', '狂言']",0.002753133115959927
"['子宫冷', '多梦']",0.0018025025882118517
"['久泄', '面浮']",0.007859956334038881
"['心烦', '自汗']",0.0022022651931819515
"['骨节疼痛', '小肠疝气']",0.012974912426921253
"['中风', '脐腹虚鸣']",0.014620654349145626
"['小便浊败', '心痛']",0.0020600953782838327
"['乏力', '喜暖']",0.0013789692323201153
"['饮食减少', '子死腹中']",0.0008954903591888441
"['霍乱', '狂言']",0.008290332543797047
"['胁痛', '头胀眩重']",0.01538048504917161
"['饮食不化', '口干']",0.007559698040567775
"['咳嗽', '难产']",0.0046650526762114786
"['腹冷', '呕逆']",0.0074546005127247295
"['大崩不止', '五色带下']",0.0030421072955542083
"['小便利数', '脚弱']",0.011518410589348826
"['四肢冷', '带下色黄']",0.0021093738785974425
"['瘦弱', '小肠冷气疼']",0.008151542515269894
"['霍乱', '大便久滑']",0.01538048504917161
"['腹冷', '惊悸']",0.0036408365184352753
"['半身不遂', '牙痛']",0.012554758195497867
"['赤白痢', '跌打损伤']",0.011145872591758171
"['久泄', '便溏']",0.00483721885040761
"['烦闷', '胃吐食']",0.012176768244829439
"['腹胀', '心痛']",0.003829788745191409
"['苔白', '经水不止']",0.003014205166865014
"['短气', '中风']",0.0033597800969557
"['白带', '腹脐腿足常冷']",0.0023075760148831836
"['腹痛', '四肢拘急']",0.007175723359321484
"['饮食减少', '健忘']",0.0016851757849263294
"['呕逆', '感风身痛']",0.019590740734345385
"['中风', '偏头痛']",0.007559698040567775
"['久泄', '脉弱']",0.012974912426921253
"['赤白痢', '气结腹痛']",0.01633396255564598
"['经闭', '淋沥不断']",0.0012912391536421541
"['面色萎黄', '小便浊败']",0.0026881405978989026
"['瘦弱', '冷泄']",0.0033763617373891996
"['脉滑', '带浊']",0.007976011383885873
"['呕逆', '小肠及外肾肿痛']",0.019590740734345385
"['心烦', '脏腑积冷']",0.009839757693599849
"['盗汗', '四肢酸痛']",0.006187471088102359
"['腰腿骨节疼痛', '寒疝']",0.014620654349145626
"['遗尿', '子宫脱垂']",0.012974912426921253
"['乏力', '惊悸']",0.00026339220800314367
"['阴痛', '耳鸣']",0.0010979030419328573
"['梦遗', '噎膈']",0.008844399029253769
"['心腹疼痛', '霍乱']",0.005469949006193575
"['腰酸', '胸闷']",0.0020600953782838327
"['身凉', '心气不足']",0.0030421072955542083
"['目赤', '柔汗']",0.01633396255564598
"['乏力', '恶疮']",0.0006556343683636889
"['饮食减少', '肢节少力']",0.0004366046824404446
"['劳倦', '经水不止']",0.0003971868971313075
"['四肢冷', '脚气']",0.0036408365184352753
"['小便浊败', '中风']",0.0009508863092397291
"['舌红', '胁痛']",0.005469949006193575
"['饮食不化', '膈气']",0.009461648071230566
"['中风', '倒产']",0.009461648071230566
"['小便利数', '小腹疼痛']",0.0046650526762114786
"['面色萎黄', '痰涕粘涎']",0.008029792849697015
"['带下冷痛', '肢体烦疼']",0.019590740734345385
"['小便利数', '肢体浮肿']",0.0064629995552151764
"['面色萎黄', '带下色青']",0.003270807764909067
"['淋浊', '胁痛']",0.006171159659096509
"['头痛', '喉闭']",0.014620654349145626
"['劳倦', '日晡潮热']",0.008542300954462678
"['身凉', '言语艰涩']",0.009650999753242906
"['久泄', '难产']",0.006002228563811635
"['短气', '鼻血']",0.007859956334038881
"['头旋目眩', '冷泄']",0.008318149966497823
"['腰背疼痛', '嗽唾脓痰']",0.014620654349145626
"['哮喘', '痰膈']",0.013988778972462479
"['腰酸', '淋浊']",0.001408062694510659
"['气结腹痛', '小肠冷气疼']",0.0248220402102695
"['胁痛', '转筋']",0.010206908909166201
"['浑身浮肿', '冷淋']",0.0248220402102695
"['耳鸣', '不寐']",0.006002228563811635
"['饮食减少', '苔黄']",0.0004366046824404446
"['呕吐', '牙痛']",0.012554758195497867
"['乏力', '经事不调']",0.007473810084170085
"['咳嗽', '涕']",0.0046650526762114786
"['脚膝无力', '肢体浮肿']",0.011145872591758171
"['腹冷', '浑身浮肿']",0.012554758195497867
"['四肢冷', '牙痛']",0.012554758195497867
"['带下色红', '带浊']",0.002884366328288257
"['目眩', '霍乱']",0.0025544836303385
"['面浮', '脉弱']",0.019590740734345385
"['带下色黄', '湿毒疮']",0.006445623786161342
"['霍乱', '牙痛']",0.01538048504917161
"['眩晕', '舌干']",0.012413671258143716
"['腰膝疼', '手足麻木']",0.004783536763399876
"['短气', '霍乱']",0.004001445691109912
"['饮食不化', '肠虚滑泄']",0.014620654349145626
"['发热', '咳逆上气']",0.009461648071230566
"['哮喘', '心腹疼痛']",0.004225366653725443
"['阴痛', '腰膝疼']",0.0022033807458811117
"['呕吐', '骨节疼痛']",0.0017712250369464888
"['白带', '口唇龈内皆白']",0.0023075760148831836
"['耳鸣', '脉滑']",0.00483721885040761
"['乏力', '脐腹虚鸣']",0.007473810084170085
"['腹胀', '小肠疝气']",0.011833240977537685
"['不孕', '腰酸']",0.0009699896110793027
"['赤白带不止', '噎膈']",0.0005472788976589316
"['劳倦', '霍乱']",0.0007424265419397891
"['心热', '鼻血']",0.011145872591758171
"['血淋', '漆中毒']",0.01633396255564598
"['烦闷', '心气不足']",0.005263511529757903
"['哮喘', '发热']",0.004225366653725443
"['淋浊', '目赤']",0.0070662438980906295
"['腰痛', '腰背疼痛']",0.0017949070526330213
"['腰背疼痛', '脉虚数']",0.014620654349145626
"['瘦弱', '膈气']",0.0033763617373891996
"['脐下冷痛', '多尿']",0.008290332543797047
"['子死腹中', '倒产']",0.011145872591758171
"['短气', '便溏']",0.00483721885040761
"['赤白带不止', '带下赤白']",0.00435094339622899
"['畏寒', '遗尿']",0.0010979030419328573
"['乏力', '带下色红']",0.0019211812770265624
"['腹胀', '短气']",0.0012912391536421541
"['盗汗', '不寐']",0.004404618588973119
"['腰酸', '带下冷痛']",0.0047175739682145945
"['胁痛', '偏头痛']",0.008290332543797047
"['白带', '口不渴']",0.0023075760148831836
"['劳倦', '骨节疼痛']",5.447921130496969e-06
"['呕吐', '胃吐食']",0.012554758195497867
"['带下色红', '腰膝疼']",0.0016195391150811145
"['目赤', '血淋']",0.007976011383885873
"['饮食不化', '昏迷']",0.005469949006193575
"['小便利数', '中暑']",0.0064629995552151764
"['饮食减少', '经事不调']",0.007911849120448344
"['头晕', '腹冷']",4.1385265805216065e-05
"['偏头痛', '喉闭']",0.01761621943712069
"['带下色红', '苔黄']",0.002154685015333224
"['腰痛', '心热']",0.0030904765142637514
"['面浮', '日晡潮热']",0.019590740734345385
"['劳倦', '奔豚气']",0.008542300954462678
"['腰酸', '苔白']",0.00010789912550857039
"['赤白带不止', '嗽唾脓痰']",0.00435094339622899
"['惊悸', '带下腹痛']",0.01538048504917161
"['腹胀', '骨节疼痛']",0.0012912391536421541
"['目赤', '小便淋痛']",0.01633396255564598
"['乏力', '脏腑积冷']",0.007473810084170085
"['腰痛', '头身皆重']",0.01095807642944105
"['口干', '小便血浊']",0.01761621943712069
"['不孕', '腰腿骨节疼痛']",0.00075645048902373
"['胸胀胁满', '霍乱']",0.006171159659096509
"['精神失常', '漆中毒']",0.019590740734345385
"['带下色红', '头旋目眩']",0.0008987952797300802
"['骨节疼痛', '耳鸣']",0.0020713344775619147
"['赤白带不止', '胸闷']",0.00016568163700625416
"['血淋', '带浊']",0.007976011383885873
"['便脓血', '舌红']",0.0037584286706659475
"['瘦弱', '日晡潮热']",0.008151542515269894
"['心烦', '盗汗']",6.637633455985892e-06
"['哮喘', '眼痛']",0.013988778972462479
"['带下色黄', '足膝红肿']",0.005265757400890497
"['子宫冷', '五色带下']",0.002753133115959927
"['心烦', '面浮']",0.004890866353368328
"['心腹疼痛', '噎膈']",0.009461648071230566
"['畏寒', '脐下冷痛']",0.0027845466079761128
"['腰背疼痛', '带浊']",0.0063502926416624805
"['腹胀', '心悸']",0.0019749564185907453
"['不孕', '脚膝无力']",0.0018025025882118517
"['梦遗', '喉闭']",0.013988778972462479
"['腰酸', '多尿']",0.0030421072955542083
"['身凉', '便溏']",0.0020600953782838327
"['心痛', '偏头痛']",0.009214726364298625
"['白带', '嗽唾脓痰']",0.0023075760148831836
"['肢体浮肿', '冷汗']",0.019590740734345385
"['头痛', '头面虚肿']",0.014620654349145626
"['口干', '带下腹痛']",0.01761621943712069
"['四肢冷', '冷汗']",0.012554758195497867
"['呕吐', '脐腹虚鸣']",0.012554758195497867
"['发热', '腰脚酸痛']",0.014620654349145626
"['腹痛', '赤白痢']",0.0005084955124564638
"['狂言', '胃吐食']",0.01761621943712069
"['面色萎黄', '经事不调']",0.008029792849697015
"['瘦弱', '疔疮']",0.008151542515269894
"['劳倦', '脉象弦数']",0.008542300954462678
"['大崩不止', '饮食不化']",0.0009508863092397291
"['手足麻木', '偏头痛']",0.007559698040567775
"['腰酸', '腰痛']",6.827312660140361e-05
"['头痛', '阴痒']",0.007559698040567775
"['脚气', '心气不足']",0.008290332543797047
"['不孕', '唇口青黑']",0.002753133115959927
"['舌淡', '脉象弦数']",0.013988778972462479
"['浑身浮肿', '白带频下']",0.0248220402102695
"['饮食减少', '阴痛']",0.0006060427021103987
"['面色萎黄', '脐腹虚鸣']",0.008029792849697015
"['半身不遂', '久泄']",0.0017712250369464888
"['赤白带不止', '狂言']",7.008780064321485e-06
"['饮食减少', '冷汗']",0.007911849120448344
"['血淋', '精神失常']",0.011145872591758171
"['劳倦', '睡卧不安']",0.008542300954462678
"['半身不遂', '痰潮']",0.012554758195497867
"['心痛', '咳逆上气']",0.011145872591758171
"['头痛', '小便淋痛']",0.014620654349145626
"['畏寒', '健忘']",0.0046650526762114786
"['中风', '精神失常']",0.009461648071230566
"['面色萎黄', '唇口青黑']",0.0017705180952129473
"['心悸', '发热']",0.004225366653725443
"['多尿', '浑身浮肿']",0.01761621943712069
"['头晕', '带下腹痛']",0.009299651559373345
"['头旋目眩', '心热']",0.005265757400890497
"['肢体浮肿', '头目彻痛']",0.019590740734345385
"['腹胀', '胸胀胁满']",0.0030391187909297734
"['不孕', '昏迷']",0.0011819823246268513
"['霍乱', '肢体浮肿']",0.010206908909166201
"['咳逆上气', '带下腹痛']",0.019590740734345385
"['呕吐', '心痛']",0.004461635095155431
"['身凉', '难产']",0.0030421072955542083
"['心痛', '狂言']",0.009214726364298625
"['白带', '积滞泄泻']",0.0023075760148831836
"['哮喘', '心痛']",0.005762467450012021
"['半身不遂', '腰腿骨节疼痛']",0.003014205166865014
"['大崩不止', '带浊']",0.0020600953782838327
"['不孕', '牙痛']",0.009299651559373345
"['瘦弱', '经事不调']",0.008151542515269894
"['大崩不止', '骨节疼痛']",0.00022046237880857245
"['目眩', '心气不足']",0.004404618588973119
"['面色萎黄', '苔黄']",0.0004890614610629784
"['瘦弱', '脚膝无力']",0.0010373782804073972
"['脚气', '脚膝无力']",0.0070662438980906295
"['短气', '心气不足']",0.006002228563811635
"['脚气', '言语艰涩']",0.01538048504917161
"['呕吐', '狂言']",0.005611729414364303
"['发热', '胃吐食']",0.014620654349145626
"['白带', '大便久滑']",0.0023075760148831836
"['浑身浮肿', '腹脐腿足常冷']",0.0248220402102695
"['畏寒', '白带频下']",0.011518410589348826
"['咳嗽', '嗽唾脓痰']",0.011518410589348826
"['烦闷', '脉沉']",0.001244267271486521
"['哮喘', '转筋']",0.008844399029253769
"['小便浊败', '脚气']",0.001408062694510659
"['小便浊败', '久泄']",0.00022046237880857245
"['惊悸', '肢体浮肿']",0.010206908909166201
"['腹痛', '子死腹中']",0.0005084955124564638
"['半身不遂', '满口生疮']",0.012554758195497867
"['大崩不止', '短气']",0.00022046237880857245
"['脉沉', '嗽唾脓痰']",0.012554758195497867
"['白带', '小便淋沥']",0.0010238039522492137
"['子宫冷', '腹胀']",3.6220744944470695e-06
"['身凉', '白带频下']",0.009650999753242906
"['心烦', '脉虚冷']",0.009839757693599849
"['赤白带不止', '咳逆上气']",0.0005472788976589316
"['噎膈', '眼痛']",0.019590740734345385
"['饮食减少', '带下色青']",0.0031691295382064166
"['经闭', '呕酸']",0.011833240977537685
"['白带', '言语艰涩']",0.0023075760148831836
"['口苦', '痰涕粘涎']",0.013447846662905383
"['霍乱', '噎膈']",0.010206908909166201
"['身凉', '湿痰']",0.00022046237880857245
"['噎膈', '精神失常']",0.014373789524574812
"['小便利数', '惊悸']",0.0027845466079761128
"['头旋目眩', '小便淋沥']",0.006445623786161342
"['四肢冷', '肠鸣']",0.0074546005127247295
"['大崩不止', '心热']",0.0020600953782838327
"['膈气', '气结腹痛']",0.019590740734345385
"['骨节疼痛', '昏迷']",0.004001445691109912
"['劳倦', '肠红痔血']",0.008542300954462678
"['经漏', '腰膝疼']",0.003014205166865014
"['苔白', '脉虚缓']",0.012554758195497867
"['脉沉', '四肢亦浮']",0.012554758195497867
"['中风', '满口生疮']",0.014620654349145626
"['昏迷', '奔豚气']",0.01538048504917161
"['脚气', '满口生疮']",0.01538048504917161
"['梦遗', '难产']",0.0069571322453921
"['腹胀', '中暑']",0.006762855360826575
"['身凉', '冷汗']",0.009650999753242906
"['盗汗', '经事不调']",0.011227847879652003
"['头痛', '淋浊']",0.005469949006193575
"['阴痛', '膈气']",0.0064629995552151764
"['烦闷', '脉数']",0.007091467233923149
"['中暑', '小肠冷气疼']",0.019590740734345385
"['心腹疼痛', '中风']",0.004783536763399876
"['胁痛', '脉弦数']",0.01538048504917161
"['中风', '恶疮']",0.0063502926416624805
"['面色萎黄', '牙痛']",0.008029792849697015
"['舌淡', '饮食不化']",0.004225366653725443
"['小便浊败', '心火不静']",0.0047175739682145945
"['带下色红', '中暑']",0.005696190008969648
"['骨节疼痛', '目赤']",0.00483721885040761
"['中风', '惊悸']",0.005469949006193575
"['咳嗽', '恶心']",0.001750878058457861
"['惊悸', '霍乱']",0.006171159659096509
"['小便利数', '小便淋沥']",0.0046650526762114786
"['头晕', '带下色黄']",0.0002563089799911822
"['半身不遂', '大便久滑']",0.012554758195497867
"['经漏', '胸胀胁满']",0.0036408365184352753
"['腰膝疼', '目赤']",0.0063502926416624805
"['中风', '漆中毒']",0.014620654349145626
"['便脓血', '漆中毒']",0.013447846662905383
"['梦遗', '五色带下']",0.0069571322453921
"['难产', '漆中毒']",0.01761621943712069
"['头痛', '脚气']",0.005469949006193575
"['短气', '积滞泄泻']",0.012974912426921253
"['饮食减少', '牙痛']",0.007911849120448344
"['恶心', '倒产']",0.008844399029253769
"['半身不遂', '肢体浮肿']",0.0074546005127247295
"['短气', '咳逆上气']",0.007859956334038881
"['白带', '牙痛']",0.0023075760148831836
"['烦闷', '中风']",0.0027110904872946207
"['劳倦', '涕']",0.0021540108230925226
"['小便浊败', '多尿']",0.0030421072955542083
"['心痛', '痰潮']",0.01633396255564598
"['骨节疼痛', '带下冷痛']",0.007859956334038881
"['心热', '脉虚数']",0.01633396255564598
"['咳嗽', '耳鸣']",0.0010979030419328573
"['面色萎黄', '咳嗽']",0.000524014294300712
"['经漏', '耳鸣']",0.0017712250369464888
"['带下色红', '冷泄']",0.005696190008969648
"['中风', '大便久滑']",0.014620654349145626
"['便脓血', '呕酸']",0.013447846662905383
"['头旋目眩', '带下赤白']",0.013447846662905383
"['腰腿骨节疼痛', '小肠疝气']",0.014620654349145626
"['脚气', '大便久滑']",0.01538048504917161
"['腰酸', '淋沥不断']",0.00022046237880857245
"['白带', '四肢拘急']",0.0023075760148831836
"['头痛', '难产']",0.007559698040567775
"['咳嗽', '日晡潮热']",0.011518410589348826
"['呕吐', '口噤']",0.0074546005127247295
"['白带', '浑身浮肿']",0.0023075760148831836
"['腹痛', '冷泄']",0.0025488687415475275
"['面色萎黄', '质粘稠']",0.008029792849697015
"['腹胀', '气结腹痛']",0.011833240977537685
"['畏寒', '膈气']",0.0064629995552151764
"['心腹疼痛', '脚弱']",0.014620654349145626
"['脉沉', '口唇龈内皆白']",0.012554758195497867
"['短气', '脉弱']",0.012974912426921253
"['湿痰', '目赤']",0.00483721885040761
"['大崩不止', '遍身疼痛']",0.009650999753242906
"['子死腹中', '唇口青黑']",0.009214726364298625
"['久泄', '腰膝疼']",0.0033597800969557
"['惊悸', '自汗']",0.0070662438980906295
"['赤白痢', '噎膈']",0.011145872591758171
"['嗽唾脓痰', '脉虚数']",0.0248220402102695
"['盗汗', '心悸']",0.0015514326125262712
"['赤白带不止', '痰涕粘涎']",0.00435094339622899
"['脐腹虚鸣', '冷汗']",0.0248220402102695
"['咳嗽', '疔疮']",0.011518410589348826
"['腹胀', '心腹胀满']",0.011833240977537685
"['发热', '肠红痔血']",0.014620654349145626
"['唇口青黑', '转筋']",0.012413671258143716
"['乏力', '脉虚缓']",0.007473810084170085
"['劳倦', '口干']",0.0021540108230925226
"['心烦', '久泄']",0.00028368390809108135
"['腹痛', '舌红']",2.1752411300202112e-05
"['狂言', '口干']",0.010468011206801783
"['目眩', '腰腿骨节疼痛']",0.0019885954816628026
"['饮食减少', '质粘稠']",0.007911849120448344
"['脚膝无力', '言语艰涩']",0.01633396255564598
"['半身不遂', '无名肿毒']",0.0074546005127247295
"['饮食不化', '失志']",0.009461648071230566
"['湿痰', '言语艰涩']",0.012974912426921253
"['遗尿', '白带频下']",0.012974912426921253
"['便脓血', '咳逆上气']",0.008318149966497823
"['心痛', '冷汗']",0.01633396255564598
"['子宫冷', '骨节疼痛']",0.00012176418222692442
"['呕逆', '头身皆重']",0.019590740734345385
"['身凉', '冷淋']",0.009650999753242906
"['遗尿', '便溏']",0.00483721885040761
"['饮食减少', '不寐']",0.0016851757849263294
"['不孕', '盗汗']",8.766523838787954e-05
"['昏迷', '心痛']",0.0070662438980906295
"['呕吐', '精神失常']",0.0074546005127247295
"['脉沉', '转筋']",0.0074546005127247295
"['转筋', '冷泄']",0.014373789524574812
"['腹痛', '腹或阴中疼痛']",0.007175723359321484
"['中风', '肢体浮肿']",0.009461648071230566
"['口干', '舌干']",0.012413671258143716
"['脚膝无力', '唇口青黑']",0.009214726364298625
"['阴肿', '小便淋痛']",0.019590740734345385
"['目眩', '口苦']",0.0012059889059463091
"['霍乱', '精神失常']",0.010206908909166201
"['腹冷', '腰背疼痛']",0.003014205166865014
"['苦渴', '身痒']",0.0248220402102695
"['腹冷', '腰腿骨节疼痛']",0.003014205166865014
"['久泄', '胁痛']",0.004001445691109912
"['恶疮', '呕酸']",0.01633396255564598
"['白带', '唇口青黑']",0.0010238039522492137
"['饮食不化', '气结腹痛']",0.014620654349145626
"['脐腹虚鸣', '头目彻痛']",0.0248220402102695
"['畏寒', '小便利数']",0.0003719308814396083
"['便脓血', '精神失常']",0.008318149966497823
"['吐血', '鼻血']",0.011145872591758171
"['烦闷', '睡卧不安']",0.012176768244829439
"['身凉', '小便淋沥']",0.0030421072955542083
"['短气', '惊悸']",0.004001445691109912
"['难产', '精神失常']",0.012413671258143716
"['满口生疮', '头目彻痛']",0.0248220402102695
"['遗尿', '哮喘']",0.0028465342066379407
"['阴痛', '冷淋']",0.011518410589348826
"['身凉', '目眩']",2.4051451088635822e-05
"['赤白带不止', '肢体浮肿']",0.0005472788976589316
"['腹痛', '膀胱气刺']",0.007175723359321484
"['不孕', '单腹胀']",0.009299651559373345
"['劳倦', '自汗']",0.0012829948624071275
"['转筋', '咳逆上气']",0.014373789524574812
"['心痛', '大便久滑']",0.01633396255564598
"['目眩', '舌红']",0.0019885954816628026
"['小腹疼痛', '热结血室']",0.01761621943712069
"['脚气', '偏头痛']",0.008290332543797047
"['心气不足', '痰潮']",0.01761621943712069
"['乏力', '腰背疼痛']",6.7129447352543e-05
"['腰腿骨节疼痛', '心热']",0.0063502926416624805
"['吐血', '偏头痛']",0.009214726364298625
"['梦遗', '鼻血']",0.008844399029253769
"['腰酸', '心热']",0.0020600953782838327
"['白带', '经事不调']",0.0023075760148831836
"['乏力', '赤白痢']",0.0006556343683636889
"['腰膝疼', '漆中毒']",0.014620654349145626
"['饮食减少', '口不渴']",0.007911849120448344
"['头晕', '脉虚冷']",0.009299651559373345
"['舌淡', '喜暖']",0.0069571322453921
"['恶心', '子死腹中']",0.005762467450012021
"['带下色红', '小便黄赤']",0.003943708619441155
"['目眩', '中风']",0.0019885954816628026
"['瘦弱', '面浮']",0.0033763617373891996
"['脐下冷痛', '膈气']",0.010206908909166201
"['短气', '唇口青黑']",0.006002228563811635
"['乏力', '湿痰']",0.00012628320560115203
"['身凉', '噎膈']",0.0047175739682145945
"['目赤', '眼痛']",0.01633396255564598
"['白带', '遍身疼痛']",0.0023075760148831836
"['赤白带不止', '小便血浊']",0.00435094339622899
"['遗尿', '脐下冷痛']",0.004001445691109912
"['劳倦', '梦遗']",0.00018159821612123705
"['小便浊败', '心腹疼痛']",0.0009508863092397291
"['口干', '心气不足']",0.010468011206801783
"['目眩', '腰脚酸痛']",0.011227847879652003
"['胁痛', '质粘稠']",0.01538048504917161
"['赤白带不止', '中暑']",0.0005472788976589316
"['心热', '脉弱']",0.01633396255564598
"['饮食减少', '痰潮']",0.007911849120448344
"['劳倦', '胁痛']",0.0007424265419397891
"['子宫冷', '寒疝']",0.009299651559373345
"['哮喘', '惊悸']",0.0048969222246523225
"['心痛', '满口生疮']",0.01633396255564598
"['手足麻木', '赤白痢']",0.0063502926416624805
"['经闭', '饮食不化']",0.0024427368194332444
"['惊悸', '肠红痔血']",0.01538048504917161
"['子宫冷', '便溏']",0.0018025025882118517
"['身凉', '奔豚气']",0.009650999753242906
"['骨节疼痛', '单腹胀']",0.012974912426921253
"['畏寒', '久泄']",0.0010979030419328573
"['乏力', '带下色黄']",2.853369290733987e-05
"['饮食减少', '手足麻木']",0.00017340285231198793
"['腰背疼痛', '便溏']",0.0063502926416624805
"['头旋目眩', '面浮']",0.008318149966497823
"['四肢冷', '久泄']",0.0017712250369464888
"['咳逆上气', '小肠冷气疼']",0.019590740734345385
"['唇口青黑', '胃吐食']",0.01761621943712069
"['心痛', '膈气']",0.011145872591758171
"['白带', '痰膈']",0.0023075760148831836
"['赤白带不止', '经事不调']",0.00435094339622899
"['赤白痢', '难产']",0.009214726364298625
"['久泄', '精神失常']",0.007859956334038881
"['小便利数', '腰腿骨节疼痛']",0.0022033807458811117
"['脏腑积冷', '痰涕粘涎']",0.0248220402102695
"['面色萎黄', '口不渴']",0.008029792849697015
"['哮喘', '腰膝疼']",0.004225366653725443
"['心气不足', '冷汗']",0.01761621943712069
"['带下色红', '赤白痢']",0.002884366328288257
"['腰痛', '血淋']",0.0030904765142637514
"['经闭', '惊悸']",0.0030391187909297734
"['面色萎黄', '五色带下']",0.0017705180952129473
"['霍乱', '膀胱气刺']",0.01538048504917161
"['头晕', '口干']",0.002753133115959927
"['大崩不止', '冷淋']",0.009650999753242906
"['心烦', '冷痹']",0.009839757693599849
"['心火不静', '睡卧不安']",0.019590740734345385
"['便脓血', '四肢拘急']",0.013447846662905383
"['身凉', '膈气']",0.0047175739682145945
"['白带', '眼痛']",0.0023075760148831836
"['乏力', '睡卧不安']",0.007473810084170085
"['饮食减少', '心腹疼痛']",0.00017340285231198793
"['心气不足', '大便久滑']",0.01761621943712069
"['带下色红', '舌红']",0.0016195391150811145
"['骨节疼痛', '手足麻木']",0.0033597800969557
"['腹痛', '中暑']",0.0025488687415475275
"['噎膈', '喉闭']",0.019590740734345385
"['面色萎黄', '口唇龈内皆白']",0.008029792849697015
"['子宫冷', '单腹胀']",0.009299651559373345
"['半身不遂', '遍身疼痛']",0.012554758195497867
"['舌淡', '质粘稠']",0.013988778972462479
"['便脓血', '喜暖']",0.006445623786161342
"['健忘', '肢体浮肿']",0.012413671258143716
"['阴痒', '小便淋痛']",0.01761621943712069
"['久泄', '五色带下']",0.006002228563811635
"['腰痛', '腿疼']",0.01095807642944105
"['四肢冷', '哮喘']",0.0025160536564217684
"['呕吐', '发热']",0.003014205166865014
"['身凉', '心痛']",0.0020600953782838327
"['白带', '漆中毒']",0.0023075760148831836
"['饮食减少', '经水不止']",0.00017340285231198793
"['阴痛', '白带频下']",0.011518410589348826
"['腹冷', '腹脐腿足常冷']",0.012554758195497867
"['带下色红', '口苦']",0.0008987952797300802
"['质粘稠', '脉象弦数']",0.0248220402102695
